,k8s-master,k8s-node01,k8s-node02
21880,"101.96769937368421,63.7272570777067","109.22983101052633,58.123977448063734","42.34833645263158,39.48483631706001"
21890,"101.96769937368421,63.7272570777067","109.22983101052633,58.123977448063734","42.34833645263158,39.48483631706001"
21900,"98.07104520526318,63.52298753815903","115.48536582105264,59.785627592344326","41.98566405789474,39.48593799243791"
21910,"88.38139244736844,63.52201427892947","110.60611447894738,61.85858845931247","41.020822415789475,39.47997002091223"
21920,"88.38139244736844,63.52201427892947","110.60611447894738,61.85858845931247","41.020822415789475,39.47997002091223"
21930,"94.63613053684212,63.55261111595863","101.05503502105262,61.991627173432775","40.754936199999996,35.15295410873212"
21940,"93.68943617368421,57.079592396331165","110.7510819263158,62.059203163163275","42.32437976842106,35.12365495067569"
21950,"93.68943617368421,57.079592396331165","110.7510819263158,62.059203163163275","42.32437976842106,35.12365495067569"
21960,"97.52829826842107,57.20850193303476","114.75499257894738,62.0335183283503","42.22223805263158,35.11905224556926"
21970,"96.71366394210527,57.12675491649672","104.79105794736843,62.03141199174843","41.08311967368421,35.11941045903569"
21980,"96.71366394210527,57.12675491649672","104.79105794736843,62.03141199174843","41.08311967368421,35.11941045903569"
21990,"86.10155874210527,59.248595211821424","110.76680599473684,62.03306103158805","35.930460057894734,28.2194148049085"
22000,"103.81773644210526,64.66695914007681","112.54851204210527,62.035520733869845","31.026353063157895,28.224578485820864"
22010,"108.85355924210528,65.84926634164765","110.23645957894736,62.03536137287694","31.45778704736842,28.22133428838901"
22020,"108.85355924210528,65.84926634164765","110.23645957894736,62.03536137287694","31.45778704736842,28.22133428838901"
22030,"99.51633941578949,66.95220560479714","110.30602442105264,62.033081817804515","31.76405252631579,28.22440275845997"
22040,"110.14196841578948,69.15448172019784","103.90332089473684,61.870810754594395","31.211474321052634,28.227795648274117"
22050,"110.14196841578948,69.15448172019784","103.90332089473684,61.870810754594395","31.211474321052634,28.227795648274117"
22060,"109.92176990526318,69.75712518688773","105.33570272105263,61.868260978707916","32.675173136842105,28.22753205723278"
22070,"110.42528105789475,70.8761232273249","104.57983636842106,61.86870441799252","31.40230122631579,28.224997527989146"
22080,"110.42528105789475,70.8761232273249","104.57983636842106,61.86870441799252","31.40230122631579,28.224997527989146"
22090,"102.85492415263158,71.51143170690676","106.30987696842105,62.87928869012955","32.724374063157896,28.228485040228385"
22100,"110.27472387894737,72.42277407672675","109.24322174210526,60.08567662702897","30.7176395,28.228937876119915"
22110,"110.27472387894737,72.42277407672675","109.24322174210526,60.08567662702897","30.7176395,28.228937876119915"
22120,"111.45303822105262,72.99501670998234","110.71120165789475,60.075255803840754","32.30846630526316,28.22528139526443"
22130,"103.57657987894738,74.24066010766545","110.38342928947368,60.07502715545963","29.78065927894737,28.23172247891559"
22140,"103.57657987894738,74.24066010766545","110.38342928947368,60.07502715545963","29.78065927894737,28.23172247891559"
22150,"111.11460646842104,68.41982645301013","101.16321857894737,55.510263159736326","31.937710231578947,28.230668114750237"
22160,"112.05070000526314,63.95346550238729","110.03986239473683,57.82836280622514","31.26270687894737,22.40360965627255"
22170,"112.05070000526314,63.95346550238729","110.03986239473683,57.82836280622514","31.26270687894737,22.40360965627255"
22180,"112.05428174210526,64.40361141354616","109.40557285263156,58.64798410769034","28.144215568421046,22.40323116657217"
22190,"107.25000693157897,70.5391187016019","109.19942653157896,60.28788494080882","30.926782747368428,22.40278508942529"
22200,"0.0,71.02588349127281","109.2063071526316,55.736133116593145","31.884515842105262,22.40382593610134"
22210,"0.0,71.02588349127281","109.2063071526316,55.736133116593145","31.884515842105262,22.40382593610134"
22220,"111.29329769473685,71.85272127673768","110.00361268947368,56.02053705901782","31.68699456842106,22.4102805372418"
22230,"112.03984905789474,72.2445932915269","102.4796372105263,56.032627708262126","30.43895025263158,22.403278477784717"
22240,"112.03984905789474,72.2445932915269","102.4796372105263,56.032627708262126","30.43895025263158,22.403278477784717"
22250,"106.38370378421054,73.59280739801375","109.50015815789475,63.018646414055475","30.756939731578942,22.40519120252058"
22260,"114.20522335263158,74.08817606962373","113.05972522105264,63.020558745970334","31.715166342105263,22.411152415301608"
22270,"114.20522335263158,74.08817606962373","113.05972522105264,63.020558745970334","31.715166342105263,22.411152415301608"
22280,"111.70422943684208,75.60731206955667","104.7754330631579,58.91405460719213","30.31878504210527,22.406806542491857"
22290,"112.88625421578946,76.08694638362216","112.06490354210526,58.911920555634964","29.17003952105263,22.407245860894086"
22300,"112.88625421578946,76.08694638362216","112.06490354210526,58.911920555634964","29.17003952105263,22.407245860894086"
22310,"104.99669317368422,72.10696497422519","110.59032694210526,58.916798387765624","29.615948589473685,22.408631403547272"
22320,"112.32627807368421,75.07053256947803","111.41466891578948,58.913555737996944","31.76221694736842,22.412510922976196"
22330,"111.72536692631579,76.4770273310792","104.61188874210528,58.9164450220857","30.978510847368426,22.408002840294852"
22340,"111.72536692631579,76.4770273310792","104.61188874210528,58.9164450220857","30.978510847368426,22.408002840294852"
22350,"108.94942756315788,78.86027559322008","109.57302468947368,58.91237092365839","30.00882276842106,22.407279654617334"
22360,"112.15987537368422,82.22352155333255","111.0132970105263,58.93960779596749","31.676843426315788,22.41154442249129"
22370,"112.15987537368422,82.22352155333255","111.0132970105263,58.93960779596749","31.676843426315788,22.41154442249129"
22380,"104.36121657368422,76.74238916351545","109.03821538421053,58.83189362224142","31.57927162105263,22.41183504851123"
22390,"112.13442900526316,78.82292001154123","97.27097069999998,58.84496122365962","31.460504163157893,22.414788619923144"
22400,"112.13442900526316,78.82292001154123","97.27097069999998,58.84496122365962","31.460504163157893,22.414788619923144"
22410,"113.1399677736842,79.43759404370759","109.2044812526316,59.629543892902205","32.12976755263158,22.411226761492756"
22420,"105.71940887368422,79.22217933423256","109.66792542631579,59.99002538759192","31.571006289473686,22.40783387167861"
22430,"105.71940887368422,79.22217933423256","109.66792542631579,59.99002538759192","31.571006289473686,22.40783387167861"
22440,"113.88684045789473,74.34668453498519","101.54241511052632,60.73156673127254","31.196472663157895,22.288879965844007"
22450,"113.56511713157893,74.30812589675868","91.73095134736843,61.695569092309576","22.950783826315792,26.969013250992"
22460,"101.66395807894736,74.31089022332041","91.96911530526316,66.25281540641106","19.982105194736842,26.970000027710853"
22470,"101.66395807894736,74.31089022332041","91.96911530526316,66.25281540641106","19.982105194736842,26.970000027710853"
22480,"112.31639097368421,74.11180464091905","103.18073114736842,69.29049922325373","23.202763015789476,27.129661852570557"
22490,"112.97344943157894,74.10765477170413","104.6451183894737,73.78812373979233","24.84129372631579,26.967039697554288"
22500,"112.97344943157894,74.10765477170413","104.6451183894737,73.78812373979233","24.84129372631579,26.967039697554288"
22510,"107.4798401368421,74.12416638488334","96.2147425368421,74.80335719567888","20.22598312631579,26.962835758382177"
22520,"113.03326458947367,73.95045312989693","103.7269486736842,74.82481549981047","21.226817889473686,26.95970645960937"
22530,"113.03326458947367,73.95045312989693","103.7269486736842,74.82481549981047","21.226817889473686,26.95970645960937"
22540,"106.57717391578947,73.78168051724943","102.63783239473685,74.80659984544755","21.00581633157895,26.959571284716375"
22550,"109.03169270000001,73.8341621694543","100.45423654210526,79.42786770626388","20.730826178947368,26.971236877981745"
22560,"109.03169270000001,73.8341621694543","100.45423654210526,79.42786770626388","20.730826178947368,26.971236877981745"
22570,"106.8647533473684,74.89246668293721","94.30364174210527,79.5072225519917","21.044117231578948,26.959442868568033"
22580,"95.9110649736842,77.00352002180101","88.67867847894736,75.54857077093513","21.476522878947367,26.96302500323237"
22590,"95.9110649736842,77.00352002180101","88.67867847894736,75.54857077093513","21.476522878947367,26.96302500323237"
22600,"104.61582583684212,79.77067849753377","98.18703339473684,75.72325120537538","20.90515357894737,26.960672960094275"
22610,"108.3126892263158,79.89270763218398","104.38832294736844,75.75217868995702","21.468997942105265,26.96320748933791"
22620,"107.81235267368422,74.68964351474457","105.33220785263157,70.89626216019646","20.714809810526315,26.961646219323832"
22630,"107.81235267368422,74.68964351474457","105.33220785263157,70.89626216019646","20.714809810526315,26.961646219323832"
22640,"106.4307924736842,76.46306376463293","104.00551503684211,70.89622058776352","21.486718063157895,26.96256540859619"
22650,"110.05634504736844,78.38253372765652","103.97515252105264,70.89768948039378","20.552029100000002,26.960551302690583"
22660,"110.05634504736844,78.38253372765652","103.97515252105264,70.89768948039378","20.552029100000002,26.960551302690583"
22670,"105.26024346315789,80.923632471091","103.9904758263158,72.05257166723679","20.074034131578948,26.962072020236764"
22680,"112.52524876842104,81.76508942123316","99.80581204736843,74.78699151458143","20.426232668421054,26.95926038246249"
22690,"112.52524876842104,81.76508942123316","99.80581204736843,74.78699151458143","20.426232668421054,26.95926038246249"
22700,"110.8324767736842,78.85451714277855","109.96770518421052,75.83071594450385","20.15378867368421,26.962856034616127"
22710,"103.0358089368421,80.62582190559155","109.21590014210526,75.82772272933276","20.38205063157895,26.964282129737214"
22720,"103.0358089368421,80.62582190559155","109.21590014210526,75.82772272933276","20.38205063157895,26.964282129737214"
22730,"103.2540075736842,80.62246956824531","109.49520134210525,75.8321224784847","21.231784810526317,26.96278844716963"
22740,"105.79751202631579,75.62721657255003","110.1562918631579,75.84362418492915","21.33043396842105,23.101058034163696"
22750,"105.79751202631579,75.62721657255003","110.1562918631579,75.84362418492915","21.33043396842105,23.101058034163696"
22760,"102.26179769473683,73.60553411418913","111.79496445789475,73.38951339536541","11.816418568421051,22.942004496322465"
22770,"110.70873404210526,73.4574027077018","111.31789551052633,70.9869870663311","9.800947852631579,17.109092964978146"
22780,"110.70873404210526,73.4574027077018","111.31789551052633,70.9869870663311","9.800947852631579,17.109092964978146"
22790,"102.0991711736842,73.44386494216846","99.23250410526317,70.813041078206","12.6627542,18.132738635897436"
22800,"98.69384847894737,73.4486433746358","109.60120161578948,70.80920948563745","9.402188778947368,21.321548155345962"
22810,"98.69384847894737,73.4486433746358","109.60120161578948,70.80920948563745","9.402188778947368,21.321548155345962"
22820,"103.04470953157895,73.45031278456428","108.74631543157895,70.8087521888752","1.6161809,21.28365187409513"
22830,"103.76845272631579,73.45580764396448","109.26772591052632,64.85665374757122","13.307793310526316,21.655484210998004"
22840,"103.76845272631579,73.45580764396448","109.26772591052632,64.85665374757122","13.307793310526316,21.655484210998004"
22850,"102.40579423157894,67.0509441053845","109.5071116526316,64.8559193012561","22.66041556842105,21.841647073629154"
22860,"102.65537413157895,60.540617115290736","102.97907753157894,60.74425325205553","22.708170836842104,23.18867839980232"
22870,"102.65537413157895,60.540617115290736","102.97907753157894,60.74425325205553","22.708170836842104,23.18867839980232"
22880,"101.93919223157894,60.534872182338496","106.1594607736842,60.867085933891104","22.605319926315794,23.729438800479628"
22890,"97.15664974210527,60.53888687666041","102.9846197368421,60.948443185138466","22.673740221052633,24.908461252150715"
22900,"97.15664974210527,60.53888687666041","102.9846197368421,60.948443185138466","22.673740221052633,24.908461252150715"
22910,"105.65236207368422,60.55725038587363","101.66540808421053,63.55989870460992","22.765525336842106,25.514186706400874"
22920,"106.82478674736844,61.057931430778254","102.34317296842104,64.65849874600221","22.56148327368421,25.916494222929217"
22930,"108.4346439631579,63.784834823377444","91.55784952105265,64.66704880970849","22.644200078947367,21.284314231070802"
22940,"108.4346439631579,63.784834823377444","91.55784952105265,64.66704880970849","22.644200078947367,21.284314231070802"
22950,"103.42234534736843,62.31396301898795","101.5790235736842,59.78343118213777","23.141795084210525,16.5856822618166"
