,k8s-master,k8s-node01,k8s-node02
19890,"72.07146680526316,59.588343787872205","53.32945172105263,21.71427945862438","53.86828607368421,30.335996796895735"
19900,"72.07146680526316,59.588343787872205","53.32945172105263,21.71427945862438","53.86828607368421,30.335996796895735"
19910,"72.99121537368421,59.59258152076756","53.971731110526314,22.305584958428607","53.91521109473684,30.334057037181275"
19920,"70.0568786368421,59.59154067409151","53.49961609473684,23.49077344887883","53.69164750526316,30.335739964599046"
19930,"70.0568786368421,59.59154067409151","53.49961609473684,23.49077344887883","53.69164750526316,30.335739964599046"
19940,"72.57328071578948,54.37055912458577","54.72195511578948,24.08088720560568","60.49330035263158,32.71366909470063"
19950,"73.32492412105263,49.20003160388998","53.53593821052632,25.062952788751552","64.31270756842105,33.381872384492546"
19960,"73.32492412105263,49.20003160388998","53.53593821052632,25.062952788751552","64.31270756842105,33.381872384492546"
19970,"69.16940035263158,49.17611240657472","54.405238473684214,25.58607949854777","64.64813185263158,34.40862031920605"
19980,"76.67672705789474,49.19223877130889","63.398436315789475,31.106039428265415","64.45979467368421,30.681990453002832"
19990,"76.67672705789474,49.19223877130889","63.398436315789475,31.106039428265415","64.45979467368421,30.681990453002832"
20000,"72.0521209736842,49.19361755521742","60.791138926315796,31.10712031152164","63.695314289473686,31.888906243843206"
20010,"80.86174151578948,49.36623589357059","61.32130132105263,31.10616414556421","64.0387537736842,32.418001051255146"
20020,"80.86174151578948,49.36623589357059","61.32130132105263,31.10616414556421","64.0387537736842,32.418001051255146"
20030,"82.2729461,49.368986702643014","63.88239038421053,31.103025426877867","63.74243426842105,32.589686682846654"
20040,"84.45518058421052,49.63820777827424","62.506202036842105,31.13198755515363","55.46632803684209,32.48596022870781"
20050,"84.45518058421052,49.63820777827424","62.506202036842105,31.13198755515363","55.46632803684209,32.48596022870781"
20060,"80.76017651578948,50.24543367383664","61.61100693684211,31.134267110226048","53.44252081578948,32.488068957038514"
20070,"74.70659484736842,45.71126899688807","67.06777867894736,31.238981140042213","51.03508304210527,32.48842717050495"
20080,"74.70659484736842,45.71126899688807","67.06777867894736,31.238981140042213","51.03508304210527,32.48842717050495"
20090,"67.3251796631579,46.11529999330208","72.40102723684211,31.23541976828773","53.89746469473684,32.4895085696489"
20100,"78.93597043684211,43.663828962667196","73.61626293157896,34.75355619252221","53.74715564736842,32.49123204953457"
20110,"78.93597043684211,43.663828962667196","73.61626293157896,34.75355619252221","53.74715564736842,32.49123204953457"
20120,"86.0022971263158,46.17822390599073","72.85323530526315,36.021820261447644","53.64046542105263,26.078994720541793"
20130,"83.13946373157894,49.70326069552754","72.91973008947369,36.18631544981962","53.552871621052624,20.677013989317263"
20140,"83.23524704210526,50.247609989613835","72.08137527368422,36.19183072592189","53.45346283157894,20.67693288438147"
20150,"83.23524704210526,50.247609989613835","72.08137527368422,36.19183072592189","53.45346283157894,20.67693288438147"
20160,"81.94759450526317,50.54522455151843","71.97621514210526,30.31582369436058","52.934622784210525,20.67863608803319"
20170,"81.94759450526317,50.54522455151843","71.97621514210526,30.31582369436058","52.934622784210525,20.67863608803319"
20180,"86.8452732368421,50.680196682172806","72.4810254368421,30.174789215639745","53.920665142105264,20.676986954338666"
20190,"89.5988652368421,52.079689384316886","61.66347094210526,29.95687345095052","53.08849518421054,20.675635205408724"
20200,"96.31174392105262,52.85390358393925","52.31005632631579,29.954254387675824","53.26226140526316,20.67517561077255"
20210,"96.31174392105262,52.85390358393925","52.31005632631579,29.954254387675824","53.26226140526316,20.67517561077255"
20220,"103.05115424210528,55.11085118481132","51.00329297368421,29.956915023383456","53.295458542105266,20.674553806264775"
20230,"107.12489520526316,56.44380404587917","48.21483655263158,29.76999843618365","53.88284485263158,20.67399283045885"
20240,"107.12489520526316,56.44380404587917","48.21483655263158,29.76999843618365","53.88284485263158,20.67399283045885"
20250,"99.7134070631579,57.74621413987506","41.18234377368421,29.77498019939663","53.2284465736842,20.67648004848994"
20260,"92.65124844210526,58.99881904454736","38.797496247368414,29.770885314752856","53.7412391263158,20.676371908575543"
20270,"92.65124844210526,58.99881904454736","38.797496247368414,29.770885314752856","53.7412391263158,20.676371908575543"
20280,"95.95388252105263,60.88925344055586","39.744974431578946,29.770344873124746","53.62987346315789,20.699608472681188"
20290,"100.78802644210526,61.622246056559746","41.031304178947366,23.602624079681604","53.6681895,20.70046007450705"
20300,"100.78802644210526,61.622246056559746","41.031304178947366,23.602624079681604","53.6681895,20.70046007450705"
20310,"96.61798588947366,58.756267975303814","40.576900636842105,23.60909552174131","56.475698605263155,25.221404646920814"
20320,"84.78899849473684,58.75668025872745","37.34568675263158,23.608444220292046","63.890591684210534,25.26291685655923"
20330,"84.78899849473684,58.75668025872745","37.34568675263158,23.608444220292046","63.890591684210534,25.26291685655923"
20340,"82.62466356842106,58.59420003734882","40.26917634736842,23.612158024300612","60.43456014736842,25.263248035047067"
20350,"72.66305352631579,58.584845934753645","42.302532963157894,23.6061577364808","64.8003843,25.264099636872928"
20360,"72.66305352631579,58.584845934753645","42.302532963157894,23.6061577364808","64.8003843,25.264099636872928"
20370,"71.28555676842105,58.578850928249366","40.4009090631579,23.608333360470894","64.11255310526316,25.254860432936795"
20380,"83.43284225263157,60.72577968371373","40.42292654736843,23.606164665219623","64.56624997368421,25.289465205543227"
20390,"83.43284225263157,60.72577968371373","40.42292654736843,23.606164665219623","64.56624997368421,25.289465205543227"
20400,"76.5109727,62.559900219300985","38.64919845263158,23.412277766764934","64.13736929999999,19.756141789541207"
20410,"72.82185258421053,62.56146824805972","31.512567463157893,23.412929068214197","67.5530049263158,19.82919030171509"
20420,"72.82185258421053,62.56146824805972","31.512567463157893,23.412929068214197","67.5530049263158,19.82919030171509"
20430,"73.19708618947368,62.572525554306615","30.01775473684211,23.414307887239765","75.12109072105262,19.889336370352712"
20440,"72.03170935789474,62.572512036817315","29.804365305263158,23.411758111353286","74.12852778421053,19.995894738499775"
20450,"72.03170935789474,62.572512036817315","29.804365305263158,23.411758111353286","74.12852778421053,19.995894738499775"
20460,"69.24457687368421,62.366079698981736","30.499141242105264,23.419393581535076","79.59987451578948,21.30417818159625"
20470,"62.21633948421053,62.3569621524493","29.18989957368421,23.421160409934675","81.2106645368421,21.760197441855702"
20480,"62.21633948421053,62.3569621524493","29.18989957368421,23.421160409934675","81.2106645368421,21.760197441855702"
20490,"54.60418258947368,62.1596135674229","30.072768084210526,23.419705374782065","73.62593725789473,23.46646280490471"
20500,"48.77849063684211,62.15816043732322","31.142284121052633,23.419455940184474","64.41858511052632,24.590097344171568"
20510,"48.77849063684211,62.15816043732322","31.142284121052633,23.419455940184474","64.41858511052632,24.590097344171568"
20520,"51.212461526315785,62.157653531474494","30.703638489473686,23.420086455417273","64.47598785263158,26.535277571842585"
20530,"52.36024362105263,55.4317766570127","28.302394731578943,23.417148670156763","69.13151741578947,27.597022286352196"
20540,"52.36024362105263,55.4317766570127","28.302394731578943,23.417148670156763","69.13151741578947,27.597022286352196"
20550,"51.988737452631575,48.76279489501203","29.99013848421053,23.42001023929023","77.45809808947368,30.26694270280982"
20560,"51.62217652105263,48.7623555766098","29.91494102105263,23.419005572161048","83.73398153684211,32.191028888429145"
20570,"53.80018043157895,48.77171643794962","30.356739168421054,23.419954809379657","85.74041257368421,34.96092465574503"
20580,"53.80018043157895,48.77171643794962","30.356739168421054,23.419954809379657","85.74041257368421,34.96092465574503"
20590,"53.28755304736842,48.76784367726535","25.13771422105263,23.26101646954289","81.63470901052632,35.94465318076323"
20600,"52.09746630526315,48.76871555532516","19.45577746842105,23.260004873674887","84.29919206842106,37.62030818929378"
20610,"52.09746630526315,48.76871555532516","19.45577746842105,23.260004873674887","84.29919206842106,37.62030818929378"
20620,"53.219891121052626,48.77129063703669","19.39393387894737,23.26107882819229","85.52803624210526,39.206376037492646"
20630,"52.53066733157895,48.76800588713694","20.306188610526316,23.256873083727363","85.16846122631578,36.851460432923275"
20640,"52.53066733157895,48.76800588713694","20.306188610526316,23.256873083727363","85.16846122631578,36.851460432923275"
20650,"52.38797454210526,48.776785496436894","19.579879463157894,23.112928534701307","90.15464734210526,39.0301958407091"
20660,"52.94170265263158,42.417239340733126","10.575098147368422,17.780093054348125","85.19854790526315,38.97971477692054"
20670,"52.94170265263158,42.417239340733126","10.575098147368422,17.780093054348125","85.19854790526315,38.97971477692054"
20680,"52.9939168263158,42.41640125639656","10.432196594736842,17.777342345035812","85.93375582105263,33.31879977942161"
20690,"52.28139068947368,42.41390727962082","10.609168968421054,17.77931703560007","89.00060591052632,40.95151094102204"
20700,"52.28139068947368,42.41390727962082","10.609168968421054,17.77931703560007","89.00060591052632,40.95151094102204"
20710,"52.53376325789474,42.41357610113299","10.800091284210525,17.783411920243843","79.29012474210526,41.76516241567537"
20720,"53.15409584736842,42.41570510569764","10.030359684210527,17.78400779178253","84.86208069473683,43.38192848207314"
20730,"53.15409584736842,42.41570510569764","10.030359684210527,17.78400779178253","84.86208069473683,43.38192848207314"
20740,"50.007949415789476,42.41825315243057","10.420997815789475,17.78230332203233","85.06211669473684,43.68175315347818"
20750,"53.2503663631579,42.42171362969122","10.178934863157895,17.781901455180655","91.4359438,44.57803028147401"
20760,"53.2503663631579,42.42171362969122","10.178934863157895,17.781901455180655","91.4359438,44.57803028147401"
20770,"52.785060889473684,42.43521760150131","9.934191415789472,17.782497326719344","95.18012957894737,45.278195674714325"
20780,"51.73981005263158,42.43134484081703","10.33540329473684,17.786904004610104","91.56921433684211,51.35684840277684"
20790,"51.73981005263158,42.43134484081703","10.33540329473684,17.786904004610104","91.56921433684211,51.35684840277684"
20800,"52.975032178947366,42.42242329787944","9.869100821052632,17.786592211363118","85.52858907894738,52.452481462960016"
20810,"48.51446169999999,42.2182551395015","9.398643889473684,17.78240725311466","84.65028493157895,53.70384275861677"
20820,"48.51446169999999,42.2182551395015","9.398643889473684,17.78240725311466","84.65028493157895,53.70384275861677"
20830,"42.68383547894737,42.20504179371135","8.864060963157895,17.78692479082657","85.82409339473683,54.328877946331104"
20840,"42.916969926315794,37.32325460319512","10.376245236842106,13.417481942494101","94.25595539473682,55.221674320832335"
20850,"42.916969926315794,37.32325460319512","10.376245236842106,13.417481942494101","94.25595539473682,55.221674320832335"
20860,"42.6637244,37.32873594510602","9.612277184210528,13.417786807002267","106.76565941578949,55.246228840144674"
20870,"42.4058943368421,37.2948002882199","10.359186342105263,13.419415060625425","106.48485008947368,55.247756316435506"
20880,"42.4058943368421,37.2948002882199","10.359186342105263,13.419415060625425","106.48485008947368,55.247756316435506"
20890,"28.818189694736844,37.09114579443535","10.650797400000002,13.415957619953272","106.17279984210526,55.521600373407125"
20900,"21.606141515789474,37.09072675226707","10.575727657894735,8.389905908419673","107.35396888421052,55.90683530095034"
20910,"21.606141515789474,37.09072675226707","10.575727657894735,8.389905908419673","107.35396888421052,55.90683530095034"
20920,"20.912827231578948,37.090361780055986","11.319935578947367,8.392337895746177","102.89919756842104,56.721527622279716"
20930,"22.015435863157894,37.09958746650282","10.193780726315788,8.392531900433191","116.0012295,57.465841135571836"
20940,"22.015435863157894,37.09958746650282","10.193780726315788,8.392531900433191","116.0012295,57.465841135571836"
20950,"21.171805442105263,37.106812564533335","9.877702363157894,8.391942957633326","110.60712118947369,60.66981727801427"
20960,"21.53369587368421,37.1088604641622","10.004820678947368,8.389739618687944","111.24670825263156,62.12073726819787"
20970,"21.53369587368421,37.1088604641622","10.004820678947368,8.389739618687944","111.24670825263156,62.12073726819787"
