,k8s-master,k8s-node01,k8s-node02
22100,"98.97824597368421,53.75220833532998","72.39221225789474,24.132991321546765","81.54025040526315,48.40567634521153"
22110,"112.45557943157895,57.21156364436107","74.66728728947369,24.13439785552762","75.77023101052632,48.30308536017384"
22120,"100.50893909473685,61.30039463634135","72.72067164736842,24.13531937779094","71.1925682,48.30753261415334"
22130,"100.50893909473685,61.30039463634135","72.72067164736842,24.13531937779094","71.1925682,48.30753261415334"
22140,"111.06911660526318,57.85545572964805","73.05116002105264,24.13021289727916","71.47974394210526,48.304328969189385"
22150,"110.78690192631578,58.48178859633512","73.5285880105263,24.133788126511288","72.41131457368421,48.30361930100116"
22160,"106.99912968421053,62.948217134404466","73.85203601052632,24.135693529687323","70.94200482105263,48.303822063340654"
22170,"106.99912968421053,62.948217134404466","73.85203601052632,24.135693529687323","70.94200482105263,48.303822063340654"
22180,"115.17477837368419,63.35749291666664","62.9861116368421,24.03076470896768","71.91180648421053,48.30576182305512"
22190,"112.25015076315788,64.36930402570432","62.345869747368425,24.03544853641132","69.71484402631579,48.20738153593418"
22200,"112.25015076315788,64.36930402570432","62.345869747368425,24.03544853641132","69.71484402631579,48.20738153593418"
22210,"100.95965053157894,64.68592417756385","63.11396711578948,24.030154979951348","62.335710331578944,48.172938973199344"
22220,"111.54474431578947,70.78255516639454","62.01042433157894,24.03098642860998","58.15776086842104,48.17782554558107"
22230,"111.54474431578947,70.78255516639454","62.01042433157894,24.03098642860998","58.15776086842104,48.17782554558107"
22240,"111.44784354210525,74.4763848448128","62.12896498947369,24.031173504558176","62.64363431052632,48.17639945045999"
22250,"112.03354673157895,75.57496471766325","62.53196661052631,24.035739543441842","60.91158098421053,48.17656166033158"
22260,"112.03354673157895,75.57496471766325","62.53196661052631,24.035739543441842","60.91158098421053,48.17656166033158"
22270,"103.37527007894738,75.90152698290247","61.87246318421053,24.06120958735134","60.17386143684211,48.17695366752127"
22280,"115.84213454736843,76.05985733506618","63.01951921052631,19.33567113600345","61.90741881578948,42.764909165513345"
22290,"107.94227744736843,76.07799780570596","61.49497415789474,22.13150732426588","62.33138363684211,42.759542722261486"
22300,"107.94227744736843,76.07799780570596","61.49497415789474,22.13150732426588","62.33138363684211,42.759542722261486"
22310,"117.22501588947368,76.08262078704635","63.74515324210526,24.101756566937404","61.47341499999999,42.763334378009965"
22320,"107.81819127894735,76.07195548798914","71.67124062105263,24.30553770442984","60.70267352631579,42.76624063820933"
22330,"107.81819127894735,76.07195548798914","71.67124062105263,24.30553770442984","60.70267352631579,42.76624063820933"
22340,"113.4565584263158,78.83876926774477","74.04171052105262,24.323011983738805","62.38232172105264,42.76541607136207"
22350,"107.80215626842106,82.81072804724255","73.08830675263158,24.35497425592447","61.69425681052631,37.945437600667276"
22360,"107.80215626842106,82.81072804724255","73.08830675263158,24.35497425592447","61.69425681052631,37.945437600667276"
22370,"113.82230493684212,82.8119175863009","83.12016505263158,24.519268510870603","61.23481228947369,37.943295078613325"
22380,"106.5566354631579,82.5804981694954","82.65690392105263,25.865661038752368","63.32320524736842,37.97158718371694"
22390,"106.5566354631579,82.5804981694954","82.65690392105263,25.865661038752368","63.32320524736842,37.97158718371694"
22400,"111.79581304736843,82.58394512926674","84.75609144736842,26.685919784189185","64.08016306842104,42.584829173066915"
22410,"111.37283478947369,78.35747906124011","83.76506798947368,28.163986064643332","58.44250995789474,44.78724046336061"
22420,"111.37283478947369,78.35747906124011","83.76506798947368,28.163986064643332","58.44250995789474,44.78724046336061"
22430,"112.76486350526318,79.74035876903524","74.93932698947368,28.421555001610585","59.97454717368421,44.55079254053574"
22440,"105.22968932631578,84.14713462682639","69.21070909473684,28.387929832107652","52.61112868947368,44.550562743217654"
22450,"111.12530617894734,84.68389385067108","62.70329202105263,28.211454854312528","51.597367247368425,44.552590366612556"
22460,"111.12530617894734,84.68389385067108","62.70329202105263,28.211454854312528","51.597367247368425,44.552590366612556"
22470,"111.96070223157895,84.7494671912624","62.362948226315794,28.210567975743317","52.68470985789474,44.55491537477205"
22480,"111.96070223157895,84.7494671912624","62.362948226315794,28.210567975743317","52.68470985789474,44.55491537477205"
22490,"107.29392071578948,82.0615549965473","62.4263863368421,28.207650976699274","52.00929604210526,44.55106289032173"
22500,"114.4489825736842,83.10909282980325","62.39297971578947,28.216457403741977","51.17149183684211,44.545851898196815"
22510,"110.66013041052632,87.16709042869162","63.478300484210536,28.21374133812377","51.945006721052636,44.550887162960834"
22520,"110.66013041052632,87.16709042869162","63.478300484210536,28.21374133812377","51.945006721052636,44.550887162960834"
22530,"113.92528521052633,86.82526015928875","61.29461319473683,28.09882820476169","52.00831561578948,44.55153600244721"
22540,"106.94014202631578,87.13748712712597","52.59155380526315,28.076517665755006","52.47484488421053,44.577043504755146"
22550,"106.94014202631578,87.13748712712597","52.59155380526315,28.076517665755006","52.47484488421053,44.577043504755146"
22560,"114.07170398421052,87.12652444330416","52.48281694736842,28.07774405252649","51.87524814736842,44.75235858222354"
22570,"111.64718747894736,87.13416858350297","53.468682357894735,28.09846098160413","52.002579978947374,48.42085648569474"
22580,"111.64718747894736,87.13416858350297","53.468682357894735,28.09846098160413","52.002579978947374,48.42085648569474"
22590,"102.9708001,87.13485121671259","50.41018772105263,32.181365835954765","50.11831995263158,48.4240195781908"
22600,"112.12373394210526,87.1346619718624","43.64879672105263,32.13135419913791","49.74662806842105,48.423431567406276"
22610,"112.6889785,87.13157998430214","43.136067999999995,32.13231729383416","55.63712783684211,52.060285028427614"
22620,"112.6889785,87.13157998430214","43.136067999999995,32.13231729383416","55.63712783684211,52.060285028427614"
22630,"111.5502993263158,87.14652356872261","47.559149847368424,32.19610326342906","54.336222273684214,53.82097856214061"
22640,"101.88722995263159,85.001818440248","48.882436431578945,32.090765647118914","63.90982247894736,53.77888510046232"
22650,"101.88722995263159,85.001818440248","48.882436431578945,32.090765647118914","63.90982247894736,53.77888510046232"
22660,"112.1615582105263,81.77580203150292","46.691167736842104,32.23304037008889","60.44114217894737,53.65284127149019"
22670,"115.32208628947369,81.78270270979026","53.255744836842105,32.29835066222461","50.65957131578947,53.63780982338927"
22680,"115.32208628947369,81.78270270979026","53.255744836842105,32.29835066222461","50.65957131578947,53.63780982338927"
22690,"104.57510732105261,81.78838005529599","52.929295331578956,32.29690948454964","51.38773610526316,47.668155370292354"
22700,"112.92342095263157,77.65721228683005","51.393762684210536,32.514236306438995","44.17071931578947,47.50664164939864"
22710,"112.92342095263157,77.65721228683005","51.393762684210536,32.514236306438995","44.17071931578947,47.50664164939864"
22720,"111.51520305789472,77.47355691846393","43.13363187894738,33.056999062056626","41.5548395,47.56125230616816"
22730,"107.32138279473683,77.48758807235669","40.73403145789474,33.92999936740615","49.083131099999996,48.106966866673694"
22740,"107.32138279473683,77.48758807235669","40.73403145789474,33.92999936740615","49.083131099999996,48.106966866673694"
22750,"115.59821641578947,77.49795598664932","42.93006798947368,34.522877690922954","52.197630163157896,50.365692017388625"
22760,"108.31560161578948,82.82143389876765","43.58141432631579,35.7919039211188","50.09298289473684,51.3533744080269"
22770,"108.31560161578948,82.82143389876765","43.58141432631579,35.7919039211188","50.09298289473684,51.3533744080269"
22780,"114.59493669473684,76.06091845797619","42.91935344210526,36.27282075401169","50.256307168421046,51.33820102628834"
22790,"107.52467331578947,68.22370795950998","43.12894586842105,37.20678703225557","50.619375810526314,51.3413100488272"
22800,"114.55330232631579,68.24720811465697","51.88814241578948,41.01963736228179","51.625497736842114,51.34260096905529"
22810,"114.55330232631579,68.24720811465697","51.88814241578948,41.01963736228179","51.625497736842114,51.34260096905529"
22820,"112.55776594736841,68.23959100943677","52.5264301368421,42.47252460585696","48.14860301578948,51.34548695302071"
22830,"107.54772761578948,74.22355372495707","51.784560373684215,42.47943255846245","50.386921173684215,51.34691304814179"
22840,"107.54772761578948,74.22355372495707","51.784560373684215,42.47943255846245","50.386921173684215,51.34691304814179"
22850,"111.99893415789472,74.2187279812772","52.96614167368421,37.41613194702203","50.476009700000006,51.343060563691466"
22860,"111.6641462368421,69.26135099059879","52.03375989473684,37.41638831035844","51.30873579473685,51.34385133681548"
22870,"111.6641462368421,69.26135099059879","52.03375989473684,37.41638831035844","51.30873579473685,51.34385133681548"
22880,"103.37659558421052,69.24569097924545","51.63059569473684,37.415251997191646","50.95028308947369,51.34331739598816"
22890,"111.36998236842105,64.48431758340814","52.47523071578947,37.50849203551866","52.49315428947368,51.342303584290704"
22900,"111.36998236842105,64.48431758340814","52.47523071578947,37.50849203551866","52.49315428947368,51.342303584290704"
22910,"113.31285026842106,64.48393909370776","51.59900441052631,31.88004191332688","49.754109194736834,51.34229682554606"
22920,"111.60292902631579,64.51461703567273","48.73026906842105,31.88149694847949","52.05873291578948,51.33863358594592"
22930,"112.61320358947368,64.5117310517073","50.39130582105263,31.877824716903856","51.22139291578947,46.67530253999707"
22940,"112.61320358947368,64.5117310517073","50.39130582105263,31.877824716903856","51.22139291578947,46.67530253999707"
22950,"105.89066167894737,70.74934269518596","50.5196636631579,31.879120391063562","51.237128331578944,46.675106536402225"
22960,"113.01231026842107,71.272550636008","49.79668852105263,31.88077635964201","50.88709761052631,46.670483555061836"
22970,"113.01231026842107,71.272550636008","49.79668852105263,31.88077635964201","50.88709761052631,46.670483555061836"
22980,"111.74464706315791,72.15268112303572","44.51105298947368,31.778979328869887","50.86929863157896,46.67347767894165"
22990,"111.59117189999998,74.88866150969945","39.04241069473684,31.77441328998622","48.9682611631579,46.69574098381774"
23000,"111.59117189999998,74.88866150969945","39.04241069473684,31.77441328998622","48.9682611631579,46.69574098381774"
23010,"106.92710295789473,72.69539480091679","40.82143313157895,31.769909609751952","51.85192764736842,46.70400016977967"
23020,"114.13271555789474,73.50917469171844","42.07756534210527,31.777018495783274","49.83841004736843,46.706500905300054"
23030,"114.13271555789474,73.50917469171844","42.07756534210527,31.777018495783274","49.83841004736843,46.706500905300054"
23040,"112.99728202631579,74.53783535116781","43.48337480526316,32.105988086310745","51.87695754736843,46.704270519565654"
23050,"102.47487767894738,74.95626923243032","50.76156636842105,37.464432185349864","60.592312552631576,48.90427569676405"
23060,"112.26793726842105,70.84159955965427","51.88268097894737,38.05397085675449","61.08264146315789,49.88224577134072"
23070,"112.26793726842105,70.84159955965427","51.88268097894737,38.05397085675449","61.08264146315789,49.88224577134072"
23080,"111.85673278947368,70.87850906418625","49.757566626315786,38.05729665138903","60.89847474736842,50.89117765515763"
23090,"113.49472154210525,70.88367950384325","51.60896898947368,38.05692942823146","61.01673688421053,50.89463137367362"
23100,"113.49472154210525,70.88367950384325","51.60896898947368,38.05692942823146","61.01673688421053,50.89463137367362"
23110,"107.1260348,76.15762933516865","50.875466663157894,38.05290383097591","60.47329117894736,50.89429343644114"
23120,"114.22240830526317,76.44013810278118","51.27456357368421,38.05568918398234","63.336840342105255,50.89553028671203"
23130,"114.22240830526317,76.44013810278118","51.27456357368421,38.05568918398234","63.336840342105255,50.89553028671203"
23140,"107.27741333684212,76.52099296502546","50.13094607894737,38.059894928447264","60.57327917894737,50.8983148895077"
23150,"113.29840635263157,76.52218926282845","52.22817261052631,38.07820758515368","61.538851457894744,50.90117383849452"
23160,"113.29840635263157,76.52218926282845","52.22817261052631,38.07820758515368","61.538851457894744,50.90117383849452"
23170,"112.45231949473684,78.38123604868377","50.11422032105263,38.078290730019546","61.62116462105263,50.89947739358745"
